dx,dy,mode
-28.3,278.8,0
-28.3,278.8,0
-28.3,278.9,0
-28.4,278.9,0
-28.3,279.0,0
-28.3,279.0,0
-28.3,279.0,0
-28.3,279.0,0
-28.2,279.0,0
-28.2,279.0,0
-28.4,279.0,0
-28.2,279.0,0
-28.3,279.0,0
-28.2,279.0,0
-28.2,279.1,0
-28.2,279.1,0
-28.2,279.1,0
-28.4,279.0,0
-28.3,279.0,0
-28.3,279.0,0
-28.3,279.0,0
-28.3,279.0,0
-28.3,278.9,0
-28.4,278.9,0
-28.3,278.8,0
-28.3,278.8,0
-28.2,278.7,0
-28.3,278.7,0
-28.3,278.7,0
-28.2,278.7,0
-28.3,278.7,0
-28.2,278.6,0
-28.3,278.7,0
-28.2,278.7,0
-28.3,278.7,0
-28.2,278.6,0
-28.2,278.7,0
-28.2,278.6,0
-28.2,278.7,0
-28.3,278.7,0
-28.3,278.7,0
-28.3,278.7,0
-28.2,278.7,0
-28.3,278.7,0
-28.3,278.7,0
-28.3,278.8,0
-28.2,278.8,0
-28.3,278.8,0
-28.3,278.9,0
-28.3,279.0,0
-28.4,278.9,0
-28.3,279.0,0
-28.2,279.0,0
-28.3,279.0,0
-28.2,279.0,0
-28.3,279.0,0
-28.2,279.0,0
-28.3,279.0,0
-28.2,279.0,0
-28.3,279.0,0
-55.0,241.2,0
-54.9,241.4,0
-28.3,279.0,0
16.1,268.5,0
-23.8,212.8,0
-33.2,228.8,0
-41.3,235.1,0
-24.0,277.1,0
-39.3,275.2,0
-25.3,276.0,0
-33.2,230.2,0
-23.8,215.7,0
-23.8,217.1,0
-31.0,219.6,0
-27.9,220.2,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-55.7,246.6,0
-28.3,278.7,0
-28.2,278.6,0
-28.2,278.7,0
-23.9,277.2,0
-41.2,238.4,0
-23.6,217.2,0
-48.9,238.1,0
-51.3,245.9,0
-48.5,246.2,0
-48.4,245.9,0
-55.1,243.2,0
-54.8,243.1,0
-54.8,243.0,0
-55.1,241.7,0
-54.8,242.6,0
-54.9,242.0,0
-54.9,241.8,0
-54.9,242.1,0
-54.9,242.0,0
-54.8,241.9,0
-55.2,241.1,0
-54.9,242.0,0
-55.0,241.3,0
-55.0,241.0,0
-55.0,241.4,0
-54.9,241.5,0
-54.8,241.9,0
-55.1,241.3,0
-54.7,242.6,0
-54.9,242.0,0
-54.9,242.2,0
-54.9,242.8,0
-54.8,243.6,0
-54.7,244.2,0
-54.8,244.1,0
-54.7,244.8,0
-54.6,245.1,0
-54.5,245.8,0
-54.9,245.2,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.5,246.0,0
-54.6,245.5,0
-54.6,245.9,0
-54.8,245.0,0
-54.7,244.7,0
-54.7,244.7,0
-54.7,244.4,0
-54.7,244.1,0
-55.1,243.0,0
-54.8,243.6,0
-54.9,242.4,0
-54.8,242.6,0
-55.1,241.6,0
-54.8,242.6,0
-55.0,241.8,0
-55.0,241.8,0
-55.0,241.9,0
-54.9,241.8,0
-54.7,242.0,0
-55.2,241.1,0
-54.9,242.0,0
-55.0,241.3,0
-55.0,241.2,0
-55.0,241.6,0
-54.9,241.7,0
-54.7,242.1,0
-55.2,241.3,0
-54.8,242.7,0
-54.9,242.0,0
-54.9,242.3,0
-54.9,243.4,0
-54.8,243.9,0
-54.7,244.8,0
-54.8,244.5,0
-54.7,245.1,0
-54.7,245.3,0
-54.5,245.9,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,245.8,0
-54.5,245.9,0
-54.9,245.0,0
-54.6,245.9,0
-54.7,244.9,0
-54.8,244.5,0
-54.8,244.5,0
-54.7,244.9,0
-54.9,243.8,0
-54.8,243.3,0
-54.9,243.0,0
-54.9,242.8,0
-54.8,242.6,0
-55.1,241.6,0
-54.8,242.7,0
-54.9,241.9,0
-54.9,241.7,0
-54.9,241.7,0
-54.9,241.8,0
-55.0,241.4,0
-55.2,240.9,0
-54.9,241.4,0
-55.0,241.5,0
-54.8,241.7,0
-55.2,240.9,0
-54.9,242.1,0
-54.9,241.6,0
-54.9,241.7,0
-55.0,242.1,0
-54.8,242.2,0
-54.7,242.8,0
-55.1,242.6,0
-54.7,244.4,0
-54.8,244.1,0
-54.8,244.7,0
-54.7,245.3,0
-54.7,245.5,0
-54.6,245.6,0
-54.8,245.3,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,246.3,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.5,0
-54.6,245.2,0
-54.6,245.4,0
-54.6,245.2,0
-54.6,245.1,0
-55.0,243.9,0
-54.7,244.7,0
-54.9,243.5,0
-54.9,243.0,0
-54.9,242.9,0
-54.9,242.5,0
-54.7,242.5,0
-55.1,241.6,0
-54.9,242.7,0
-54.9,242.0,0
-54.9,241.7,0
-55.0,241.8,0
-54.8,242.2,0
-54.8,241.9,0
-55.0,241.3,0
-55.0,241.4,0
-55.0,241.5,0
-54.8,241.7,0
-55.2,241.1,0
-54.8,242.3,0
-54.7,242.3,0
-54.9,241.8,0
-54.9,242.3,0
-54.9,242.4,0
-54.9,242.9,0
-54.8,243.8,0
-54.8,244.5,0
-54.6,245.1,0
-54.9,244.8,0
-54.6,246.1,0
-54.7,245.5,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,245.9,0
-54.6,245.8,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.7,245.4,0
-54.7,245.3,0
-54.7,245.3,0
-54.8,244.5,0
-54.8,244.3,0
-54.8,244.2,0
-54.7,244.6,0
-54.7,243.6,0
-55.1,242.2,0
-54.9,243.1,0
-54.9,242.0,0
-54.7,242.5,0
-54.9,242.1,0
-54.9,242.1,0
-54.8,242.3,0
-55.2,241.2,0
-54.9,242.2,0
-55.0,241.4,0
-54.9,241.2,0
-54.9,241.4,0
-55.0,241.5,0
-55.0,241.3,0
-55.2,241.1,0
-54.8,242.4,0
-55.0,241.7,0
-55.0,241.9,0
-54.9,242.2,0
-54.9,242.5,0
-54.7,243.3,0
-55.1,243.2,0
-54.7,244.9,0
-54.8,244.6,0
-54.8,244.9,0
-54.6,245.5,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.5,246.0,0
-54.9,245.2,0
-54.6,246.2,0
-54.7,245.3,0
-54.7,245.2,0
-54.7,245.2,0
-54.7,244.9,0
-54.6,244.8,0
-55.0,243.5,0
-54.7,244.4,0
-55.0,243.3,0
-54.9,242.7,0
-54.9,242.7,0
-54.8,242.3,0
-54.7,242.5,0
-55.0,241.9,0
-54.8,242.6,0
-54.9,242.0,0
-54.7,242.2,0
-55.2,241.1,0
-54.8,242.0,0
-55.0,241.4,0
-54.9,241.2,0
-54.9,241.4,0
-54.9,241.5,0
-54.8,241.7,0
-55.2,241.1,0
-54.8,242.5,0
-54.9,242.0,0
-54.9,241.9,0
-54.9,242.4,0
-54.8,243.0,0
-54.9,242.9,0
-54.8,243.5,0
-54.8,244.2,0
-54.7,244.7,0
-54.6,245.5,0
-54.9,244.9,0
-54.6,246.2,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.6,0
-54.6,245.5,0
-54.6,245.6,0
-54.9,244.7,0
-54.6,245.4,0
-54.9,244.3,0
-54.8,244.1,0
-54.8,243.9,0
-54.8,243.5,0
-54.8,243.2,0
-54.9,242.5,0
-54.9,242.6,0
-54.8,242.2,0
-54.7,242.4,0
-55.1,241.5,0
-54.8,242.6,0
-54.9,241.7,0
-54.9,241.5,0
-54.9,241.8,0
-54.9,241.6,0
-54.8,241.7,0
-55.2,240.9,0
-54.9,242.0,0
-55.0,241.4,0
-54.9,241.4,0
-54.9,241.9,0
-54.8,242.0,0
-54.7,242.4,0
-55.1,241.6,0
-54.8,243.0,0
-54.9,243.2,0
-54.9,243.9,0
-54.7,244.6,0
-54.6,244.9,0
-54.6,245.6,0
-54.9,245.0,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.7,245.6,0
-54.8,245.3,0
-54.6,246.3,0
-54.6,245.8,0
-54.7,245.6,0
-54.6,245.6,0
-54.7,245.5,0
-54.5,245.4,0
-55.0,244.5,0
-54.7,245.4,0
-54.9,244.2,0
-54.8,243.9,0
-54.8,243.7,0
-54.8,243.2,0
-54.7,243.0,0
-55.1,241.9,0
-54.8,242.7,0
-54.9,241.9,0
-54.9,241.8,0
-55.0,242.0,0
-54.8,242.5,0
-54.9,241.6,0
-54.9,241.4,0
-54.9,241.6,0
-55.0,241.5,0
-54.8,241.7,0
-55.2,240.9,0
-54.9,242.0,0
-55.0,241.4,0
-54.9,241.6,0
-55.0,242.0,0
-54.9,242.2,0
-54.7,242.4,0
-55.1,241.8,0
-54.8,243.5,0
-54.9,243.5,0
-54.8,244.1,0
-54.7,244.8,0
-54.6,245.1,0
-54.5,245.6,0
-54.9,245.2,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.5,246.0,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.4,246.0,0
-54.9,245.1,0
-54.6,245.9,0
-54.7,244.9,0
-54.8,244.8,0
-54.7,244.8,0
-54.8,244.6,0
-54.6,244.2,0
-55.1,243.0,0
-54.8,243.7,0
-54.9,242.6,0
-54.9,242.2,0
-54.9,242.3,0
-54.8,242.2,0
-54.7,242.4,0
-55.2,241.3,0
-54.8,242.5,0
-55.0,241.6,0
-55.0,241.5,0
-54.9,241.5,0
-54.9,241.5,0
-54.8,241.7,0
-55.2,240.9,0
-54.9,241.9,0
-55.0,241.4,0
-54.9,241.6,0
-55.0,242.0,0
-54.9,242.2,0
-54.7,242.5,0
-55.1,242.1,0
-54.9,243.8,0
-54.9,243.7,0
-54.9,244.2,0
-54.7,244.9,0
-54.6,245.3,0
-54.4,245.7,0
-54.9,245.2,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.5,0
-54.6,245.5,0
-54.6,245.5,0
-54.6,245.3,0
-54.6,245.3,0
-55.0,244.2,0
-54.7,244.6,0
-54.7,244.4,0
-54.7,244.2,0
-55.1,242.9,0
-54.8,243.6,0
-54.9,242.4,0
-54.9,242.2,0
-54.9,242.3,0
-54.9,242.0,0
-54.8,242.3,0
-55.2,241.2,0
-54.9,242.4,0
-55.0,241.4,0
-55.0,241.5,0
-54.9,242.0,0
-54.9,241.5,0
-54.8,241.7,0
-55.2,240.9,0
-54.9,241.7,0
-54.8,241.9,0
-55.2,241.3,0
-54.9,242.7,0
-54.9,242.3,0
-54.7,242.6,0
-54.8,243.3,0
-54.8,243.9,0
-54.8,244.1,0
-54.8,244.5,0
-54.6,245.1,0
-54.7,245.3,0
-54.5,245.9,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.5,0
-54.6,245.4,0
-54.7,245.4,0
-54.6,245.2,0
-54.7,244.9,0
-54.8,244.5,0
-54.7,244.4,0
-54.8,244.3,0
-54.9,243.3,0
-54.9,243.0,0
-54.8,242.7,0
-54.7,242.6,0
-55.2,241.6,0
-54.9,242.3,0
-54.9,242.2,0
-54.8,242.3,0
-55.2,241.3,0
-54.8,242.3,0
-55.0,241.5,0
-55.0,241.4,0
-54.9,241.4,0
-55.0,241.5,0
-54.8,241.7,0
-55.2,240.9,0
-54.9,242.2,0
-54.9,241.6,0
-55.0,241.8,0
-55.0,242.1,0
-54.8,242.2,0
-54.7,242.8,0
-55.2,242.6,0
-54.7,244.4,0
-54.9,244.2,0
-54.8,244.6,0
-54.7,245.2,0
-54.6,245.5,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,245.9,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.4,0
-54.6,245.2,0
-54.6,245.4,0
-54.6,245.2,0
-54.6,245.1,0
-55.0,243.9,0
-54.7,244.7,0
-54.9,243.5,0
-54.9,243.0,0
-54.9,242.9,0
-54.9,242.6,0
-54.7,242.5,0
-55.2,241.6,0
-54.9,242.1,0
-54.8,242.4,0
-55.2,241.2,0
-54.8,242.4,0
-55.0,241.5,0
-55.0,241.3,0
-55.0,241.4,0
-39.3,275.2,0
-28.2,279.0,0
-36.9,277.6,0
-36.8,277.6,0
-36.8,277.6,0
-37.0,277.6,0
-36.8,277.6,0
-54.9,242.4,0
-54.9,242.8,0
-54.8,243.8,0
-54.9,244.5,0
-54.8,244.9,0
-54.6,245.4,0
-54.6,245.6,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,246.3,0
-54.7,245.6,0
-54.7,245.6,0
-54.6,246.3,0
-54.6,245.8,0
-54.5,246.0,0
-54.8,245.3,0
-54.6,245.8,0
-54.5,245.8,0
-54.9,244.9,0
-54.6,245.6,0
-54.8,244.5,0
-54.8,244.3,0
-54.8,244.2,0
-54.8,244.0,0
-36.9,277.5,0
-37.0,277.6,0
-36.8,277.6,0
-36.8,277.5,0
-54.9,242.0,0
-54.9,242.1,0
-54.9,242.0,0
-54.7,242.4,0
-55.1,241.3,0
-54.7,241.9,0
-54.6,241.9,0
-55.1,241.1,0
-54.7,242.1,0
-54.9,241.4,0
-54.9,241.5,0
-54.9,241.9,0
-54.9,242.2,0
-54.7,242.3,0
-54.8,242.2,0
-54.8,242.8,0
-54.7,243.5,0
-54.8,243.3,0
-54.6,245.0,0
-54.7,244.7,0
-54.5,245.4,0
-54.8,244.8,0
-54.5,246.2,0
-54.7,245.6,0
-54.6,245.7,0
-54.5,246.0,0
-54.6,245.9,0
-54.4,246.1,0
-54.8,245.4,0
-36.8,277.4,0
-28.2,278.6,0
-54.5,245.8,0
-54.5,245.8,0
-54.5,245.8,0
-54.4,245.8,0
-54.8,244.9,0
-54.6,245.6,0
-54.7,244.7,0
-54.8,244.2,0
-54.8,244.1,0
-54.7,243.8,0
-54.9,243.3,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
-49.6,209.5,0
-47.5,278.0,0
-47.5,278.0,0
-47.4,278.0,0
-47.5,277.8,0
-47.6,277.9,0
-47.4,277.9,0
-47.5,277.9,0
-47.6,277.9,0
-47.6,277.9,0
-47.4,278.0,0
-47.5,277.9,0
-47.8,277.5,0
-47.7,277.5,0
-47.8,277.5,0
-47.8,277.5,0
-47.9,277.5,0
-47.7,277.5,0
-47.7,277.3,0
-47.8,277.4,0
-47.0,277.9,0
-47.0,277.9,0
-47.2,277.7,0
-47.1,277.8,0
-47.0,277.9,0
-47.6,277.7,0
-47.6,277.8,0
-47.5,277.8,0
-47.5,277.8,0
-47.6,277.8,0
-38.0,281.4,0
29.9,279.3,0
-44.8,279.5,0
-44.6,279.3,0
-44.6,279.4,0
-44.9,279.2,0
-45.2,279.1,0
-45.2,279.0,0
-45.0,279.2,0
-45.2,279.0,0
-45.2,279.2,0
-45.0,279.2,0
-45.1,279.2,0
-45.2,279.1,0
-45.2,279.1,0
-45.0,279.1,0
-45.1,279.0,0
-45.2,279.1,0
-45.1,279.1,0
-45.2,279.0,0
-45.2,278.9,0
-44.9,279.2,0
-44.8,279.4,0
-44.9,279.2,0
-44.9,279.4,0
-45.0,279.3,0
-47.1,278.9,0
-47.6,278.5,0
-47.9,278.1,0
-48.8,278.4,0
-47.0,279.0,0
-44.7,279.5,0
-44.5,278.2,0
-47.2,278.9,0
-47.2,278.8,0
-47.2,278.8,0
-47.1,278.9,0
-47.2,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
-47.3,278.7,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
-7.7,-7.8,0
-25.5,0.8,0
-43.8,11.4,0
-57.2,1.1,0
-76.5,6.9,0
-84.8,3.5,0
-95.0,3.3,0
-115.5,9.3,0
-134.5,12.3,0
-162.0,-0.8,0
-180.9,-5.4,0
-154.9,-12.5,0
-81.4,-24.6,0
20.5,-43.2,0
62.4,-45.1,0
53.2,-42.7,0
16.2,-38.9,0
10.6,-52.3,0
24.4,-28.7,0
74.2,-37.1,0
127.8,-30.0,0
160.5,-56.7,0
156.4,-26.1,0
169.5,-38.8,0
217.0,-41.0,0
262.0,-46.1,0
241.7,-39.3,0
183.7,-22.9,0
118.9,-31.3,0
65.2,-36.2,0
46.2,-32.1,0
84.0,-44.9,0
165.5,-35.6,0
247.3,-32.7,0
341.7,-42.8,0
374.0,-41.3,0
373.7,-40.0,0
355.1,-56.1,0
352.6,-51.3,0
393.4,-58.7,0
451.8,-57.5,0
561.1,-47.3,0
630.3,-52.5,0
626.4,-78.8,0
566.7,-46.6,0
567.2,-51.5,0
642.2,-63.9,0
713.0,-52.7,0
705.7,-36.3,0
659.1,-1.0,0
613.7,-20.4,0
524.0,-25.0,0
410.1,-29.5,0
327.8,-15.7,0
275.6,-1.7,0
266.1,-11.3,0
261.7,-4.5,0
265.2,6.2,0
245.0,-21.7,0
214.0,-9.5,0
181.9,-14.7,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
77.7,198.6,0
